customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling
CUST04324,Male,0,Yes,No,47,No,Fiber optic,Month-to-month,Bank transfer (automatic),97.15,4566.05,No,No internet service,No internet service,No,No,No internet service,No,No,No
CUST04325,Male,0,Yes,No,29,Yes,No internet service,Two year,Mailed check,118.75,3443.75,No,No internet service,No,No internet service,No,No,No,No,No
CUST04326,Female,0,No,Yes,31,Yes,Fiber optic,Two year,Credit card (automatic),41.87,1297.97,No,No,No,No,No internet service,No,No internet service,Yes,Yes
CUST04327,Female,1,No,Yes,68,Yes,No internet service,Month-to-month,Credit card (automatic),58.36,3968.48,Yes,No internet service,No internet service,No internet service,Yes,No internet service,Yes,No,Yes
CUST04328,Female,0,Yes,No,10,Yes,No internet service,Two year,Credit card (automatic),27.36,273.6,No,Yes,No,Yes,Yes,No internet service,No internet service,No,Yes
CUST04329,Male,0,No,No,25,Yes,DSL,Month-to-month,Credit card (automatic),63.56,1589.0,No,Yes,No,No internet service,No,Yes,Yes,No internet service,Yes
CUST04330,Male,0,No,No,25,Yes,No internet service,Two year,Credit card (automatic),54.55,1363.75,No,No,No,Yes,Yes,No internet service,No,No,Yes
CUST04331,Male,0,No,No,16,Yes,Fiber optic,Month-to-month,Electronic check,70.44,1127.04,No,Yes,No,No internet service,No,No,No,No internet service,No
CUST04332,Male,0,No,Yes,43,Yes,No internet service,Month-to-month,Credit card (automatic),90.35,3885.05,No,No,Yes,Yes,Yes,Yes,No,No,Yes
CUST04333,Male,0,Yes,No,22,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),27.71,609.62,No,No,No internet service,No internet service,No,No,No,No internet service,No
CUST04334,Male,0,No,No,24,No,Fiber optic,One year,Credit card (automatic),57.62,1382.88,No,No,Yes,Yes,No internet service,Yes,No internet service,No,Yes
CUST04335,Male,0,Yes,No,36,No,Fiber optic,Month-to-month,Bank transfer (automatic),55.69,2004.84,No,No,No,No internet service,No,No internet service,No,Yes,No
CUST04336,Female,0,No,No,64,Yes,DSL,Month-to-month,Electronic check,68.76,4400.64,Yes,No internet service,No internet service,No,No internet service,Yes,Yes,No,No
CUST04337,Female,0,Yes,Yes,1,Yes,DSL,One year,Bank transfer (automatic),106.01,106.01,No,Yes,No internet service,No,Yes,No,No internet service,Yes,No
CUST04338,Male,0,No,Yes,31,Yes,Fiber optic,Two year,Bank transfer (automatic),44.49,1379.19,No,Yes,No internet service,No,Yes,No internet service,No internet service,No internet service,No
CUST04339,Male,1,Yes,No,54,No,Fiber optic,Month-to-month,Electronic check,82.28,4443.12,Yes,No internet service,No,No,No internet service,No internet service,No internet service,No internet service,No
CUST04340,Female,0,Yes,No,49,Yes,Fiber optic,Month-to-month,Mailed check,114.17,5594.33,No,No internet service,No internet service,No internet service,Yes,No,No internet service,No,No
CUST04341,Male,0,Yes,No,64,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),38.62,2471.68,No,No internet service,No internet service,No,No internet service,No,Yes,No internet service,No
CUST04342,Female,0,No,Yes,31,Yes,DSL,Month-to-month,Mailed check,68.42,2121.02,No,No internet service,Yes,No internet service,No internet service,No,No,No,No
CUST04343,Male,0,No,Yes,36,Yes,Fiber optic,Two year,Mailed check,68.16,2453.76,No,No,No internet service,Yes,No,No,Yes,No internet service,Yes
CUST04344,Female,0,No,Yes,12,Yes,DSL,Two year,Electronic check,25.11,301.32,No,No internet service,Yes,No,No,No,No internet service,No internet service,No
CUST04345,Female,0,No,No,53,Yes,No internet service,One year,Credit card (automatic),81.37,4312.61,No,Yes,No,No,No,No internet service,Yes,Yes,Yes
CUST04346,Male,0,Yes,Yes,2,Yes,No internet service,Month-to-month,Bank transfer (automatic),97.68,195.36,No,No,No internet service,No,No internet service,No internet service,Yes,No,No
CUST04347,Male,1,No,No,41,Yes,Fiber optic,Two year,Electronic check,43.96,1802.36,No,Yes,No,No,No,Yes,No internet service,No,No
CUST04348,Male,0,Yes,No,39,Yes,DSL,One year,Bank transfer (automatic),55.31,2157.09,No,Yes,No,No internet service,No internet service,Yes,Yes,No,Yes
CUST04349,Male,0,No,Yes,65,Yes,DSL,Two year,Bank transfer (automatic),18.25,1186.25,No,Yes,No internet service,No,No,No,No internet service,No,Yes
CUST04350,Female,1,Yes,No,59,Yes,Fiber optic,One year,Electronic check,95.56,5638.04,No,No internet service,No,No,No,Yes,No,No,Yes
CUST04351,Female,0,Yes,No,10,Yes,Fiber optic,Two year,Mailed check,89.96,899.6,No,Yes,No,No internet service,No internet service,Yes,No,No,No
CUST04352,Female,0,Yes,Yes,0,Yes,No internet service,One year,Bank transfer (automatic),35.33,35.33,No,Yes,No internet service,Yes,No,No,No internet service,No,No
CUST04353,Male,0,No,No,25,Yes,DSL,Month-to-month,Mailed check,38.73,968.25,No,Yes,No internet service,No internet service,No internet service,Yes,Yes,Yes,No
CUST04354,Female,0,Yes,No,41,Yes,Fiber optic,Two year,Bank transfer (automatic),52.07,2134.87,No,No internet service,No internet service,Yes,Yes,No internet service,Yes,Yes,Yes
CUST04355,Female,0,Yes,No,61,No,Fiber optic,Month-to-month,Mailed check,102.76,6268.36,Yes,Yes,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No
CUST04356,Male,0,No,No,60,Yes,DSL,One year,Electronic check,61.84,3710.4,Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,No,Yes
CUST04357,Male,0,No,Yes,61,Yes,Fiber optic,Month-to-month,Credit card (automatic),68.55,4181.55,Yes,No,No,No,No,No,No internet service,Yes,Yes
CUST04358,Female,0,Yes,No,11,Yes,DSL,One year,Electronic check,68.56,754.16,Yes,Yes,Yes,No internet service,Yes,No internet service,No,No,No
CUST04359,Female,0,No,No,26,Yes,Fiber optic,One year,Bank transfer (automatic),105.18,2734.68,No,No internet service,No,No,Yes,No internet service,No internet service,No internet service,Yes
CUST04360,Female,0,Yes,No,66,Yes,No internet service,Month-to-month,Electronic check,52.81,3485.46,No,No,No internet service,No internet service,No internet service,Yes,Yes,No,No
CUST04361,Male,0,No,No,27,Yes,Fiber optic,Month-to-month,Electronic check,59.93,1618.11,Yes,Yes,No internet service,Yes,No,Yes,No internet service,No,No
CUST04362,Female,0,Yes,No,65,Yes,No internet service,One year,Mailed check,99.23,6449.95,Yes,No,No,No internet service,Yes,No internet service,No internet service,No,Yes
CUST04363,Male,0,No,No,27,Yes,Fiber optic,Two year,Electronic check,98.91,2670.57,No,Yes,No,Yes,No internet service,No,Yes,No,Yes
CUST04364,Male,1,Yes,No,20,Yes,DSL,Month-to-month,Mailed check,32.67,653.4,No,Yes,No,No internet service,No,Yes,Yes,Yes,No
CUST04365,Male,0,No,No,6,Yes,Fiber optic,Month-to-month,Electronic check,18.25,109.5,Yes,No,No internet service,No internet service,No internet service,No,Yes,Yes,Yes
CUST04366,Female,0,No,Yes,13,Yes,Fiber optic,One year,Mailed check,63.78,829.14,No,No,No,No,Yes,Yes,No internet service,No,Yes
CUST04367,Male,0,No,No,38,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),83.4,3169.2,Yes,No internet service,No,No internet service,No,Yes,No,No,No
CUST04368,Female,0,No,No,72,Yes,DSL,Month-to-month,Electronic check,73.45,5288.4,Yes,Yes,No internet service,No,Yes,No,No internet service,No,No
CUST04369,Male,0,No,No,61,Yes,Fiber optic,Month-to-month,Credit card (automatic),45.64,2784.04,Yes,No,No internet service,No internet service,No internet service,Yes,No,No,No
CUST04370,Female,0,No,No,11,Yes,DSL,Month-to-month,Electronic check,118.75,1306.25,No,No internet service,No internet service,Yes,Yes,No internet service,Yes,No internet service,No
CUST04371,Female,0,Yes,No,37,Yes,DSL,Month-to-month,Electronic check,31.94,1181.78,No,Yes,No,No internet service,No,No internet service,No internet service,No,No
CUST04372,Female,0,Yes,No,57,No,Fiber optic,Month-to-month,Bank transfer (automatic),23.09,1316.13,No,Yes,No,No,Yes,No internet service,Yes,Yes,No
CUST04373,Female,1,Yes,Yes,55,Yes,DSL,Month-to-month,Mailed check,98.63,5424.65,Yes,No,Yes,No,Yes,No internet service,Yes,No,Yes
CUST04374,Male,1,Yes,No,38,No,No internet service,Month-to-month,Mailed check,51.39,1952.82,No,No,Yes,No internet service,No,No internet service,No internet service,No,No
CUST04375,Female,0,Yes,Yes,3,No,Fiber optic,Month-to-month,Electronic check,114.96,344.88,Yes,No,No internet service,Yes,No internet service,No,Yes,No internet service,Yes
CUST04376,Male,0,Yes,No,47,Yes,Fiber optic,Month-to-month,Credit card (automatic),56.51,2655.97,Yes,Yes,No internet service,No internet service,No,No internet service,No internet service,No,No
CUST04377,Male,0,Yes,No,6,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),52.36,314.16,No,No,No internet service,No,No internet service,Yes,Yes,No internet service,Yes
CUST04378,Male,0,No,No,59,Yes,Fiber optic,Two year,Electronic check,78.9,4655.1,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No
CUST04379,Male,1,Yes,Yes,39,Yes,DSL,Month-to-month,Mailed check,89.65,3496.35,Yes,No internet service,Yes,No,Yes,No,No internet service,Yes,No
CUST04380,Male,0,No,No,7,Yes,No internet service,Month-to-month,Credit card (automatic),118.75,831.25,Yes,No,No internet service,No internet service,No,Yes,No internet service,No internet service,Yes
CUST04381,Female,1,No,No,57,Yes,Fiber optic,Month-to-month,Mailed check,89.86,5122.02,No,No internet service,No,No,No internet service,Yes,Yes,No,No
CUST04382,Male,1,No,Yes,56,Yes,No internet service,Month-to-month,Electronic check,96.13,5383.28,No,No,No,No internet service,No internet service,No,No internet service,No,No
CUST04383,Female,1,Yes,Yes,34,Yes,Fiber optic,One year,Mailed check,46.63,1585.42,No,No,No,No internet service,No internet service,Yes,Yes,Yes,Yes
CUST04384,Female,0,No,No,72,Yes,DSL,One year,Electronic check,92.77,6679.44,No,No internet service,No,No internet service,Yes,No,Yes,Yes,No
CUST04385,Female,0,No,No,12,Yes,Fiber optic,Two year,Mailed check,82.77,993.24,Yes,Yes,No,Yes,No,No,Yes,Yes,No
CUST04386,Female,0,No,No,38,Yes,DSL,One year,Credit card (automatic),46.56,1769.28,No,Yes,Yes,No,Yes,Yes,No internet service,No,No
CUST04387,Male,0,Yes,Yes,20,No,Fiber optic,Two year,Mailed check,22.73,454.6,No,Yes,No,Yes,No internet service,No,No internet service,Yes,No
CUST04388,Male,0,Yes,Yes,46,Yes,DSL,Month-to-month,Mailed check,36.91,1697.86,No,No internet service,No internet service,Yes,No internet service,No,Yes,Yes,No
CUST04389,Male,1,No,No,1,Yes,Fiber optic,Month-to-month,Credit card (automatic),48.5,48.5,Yes,No,No internet service,Yes,No,No internet service,No internet service,No internet service,Yes
CUST04390,Female,0,No,No,43,Yes,No internet service,Month-to-month,Bank transfer (automatic),58.17,2501.31,No,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No
CUST04391,Female,0,No,No,29,Yes,Fiber optic,Month-to-month,Mailed check,86.38,2505.02,No,Yes,No internet service,No,No,No internet service,Yes,No,Yes
CUST04392,Male,0,No,No,54,Yes,No internet service,Month-to-month,Electronic check,92.41,4990.14,No,No internet service,No internet service,No,No internet service,No,Yes,Yes,Yes
CUST04393,Male,0,Yes,No,39,Yes,Fiber optic,One year,Bank transfer (automatic),116.46,4541.94,Yes,No internet service,No,Yes,No internet service,Yes,No,Yes,Yes
CUST04394,Female,0,No,No,23,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),76.79,1766.17,No,Yes,Yes,Yes,No internet service,Yes,Yes,No,Yes
CUST04395,Male,1,No,No,41,Yes,No internet service,Two year,Mailed check,20.41,836.81,No,No,No internet service,Yes,No,Yes,No internet service,Yes,Yes
CUST04396,Female,0,No,No,27,Yes,No internet service,Two year,Credit card (automatic),36.97,998.19,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No
CUST04397,Female,0,Yes,No,50,Yes,No internet service,Month-to-month,Credit card (automatic),57.12,2856.0,No,Yes,No,No,Yes,Yes,No,No internet service,No
CUST04398,Male,0,No,Yes,21,Yes,DSL,Month-to-month,Bank transfer (automatic),96.12,2018.52,No,No,Yes,Yes,No internet service,No internet service,No,Yes,Yes
CUST04399,Male,0,Yes,No,7,Yes,Fiber optic,Month-to-month,Mailed check,82.65,578.55,Yes,Yes,No,No internet service,No internet service,No internet service,No,Yes,Yes
CUST04400,Female,0,Yes,Yes,13,Yes,DSL,Month-to-month,Mailed check,41.23,535.99,No,No,No,Yes,Yes,No internet service,Yes,No,Yes
CUST04401,Female,0,No,No,44,Yes,Fiber optic,Month-to-month,Electronic check,30.59,1345.96,No,Yes,No internet service,No,Yes,No,No internet service,Yes,No
CUST04402,Male,0,No,No,37,Yes,Fiber optic,Month-to-month,Electronic check,44.97,1663.89,Yes,No internet service,No internet service,No internet service,No internet service,Yes,No,No,Yes
CUST04403,Male,0,Yes,No,31,No,No internet service,Month-to-month,Bank transfer (automatic),26.89,833.59,No,No internet service,No internet service,No,No,Yes,Yes,No,No
CUST04404,Male,0,No,No,61,Yes,No internet service,Month-to-month,Mailed check,60.41,3685.01,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST04405,Male,0,No,No,66,Yes,Fiber optic,Two year,Credit card (automatic),77.35,5105.1,No,Yes,Yes,Yes,No,No,Yes,Yes,No
CUST04406,Female,0,Yes,No,60,Yes,DSL,One year,Electronic check,72.88,4372.8,No,No internet service,Yes,No internet service,Yes,No internet service,No,Yes,No
CUST04407,Female,0,Yes,No,12,Yes,No internet service,Two year,Mailed check,49.75,597.0,No,No internet service,No,No,Yes,Yes,No internet service,No,No
CUST04408,Female,0,Yes,No,46,Yes,DSL,Month-to-month,Bank transfer (automatic),64.85,2983.1,No,No,Yes,No internet service,Yes,No,No internet service,No internet service,No
CUST04409,Female,0,Yes,No,53,Yes,Fiber optic,Month-to-month,Mailed check,24.81,1314.93,Yes,No internet service,No,No internet service,Yes,No internet service,No internet service,Yes,No
CUST04410,Female,0,No,Yes,70,Yes,DSL,One year,Credit card (automatic),43.43,3040.1,No,Yes,No,No internet service,No internet service,No internet service,No,No internet service,Yes
CUST04411,Male,0,No,No,51,Yes,Fiber optic,Month-to-month,Credit card (automatic),73.33,3739.83,Yes,Yes,No,No,Yes,No,No internet service,No,No
CUST04412,Female,0,No,Yes,71,Yes,No internet service,Month-to-month,Electronic check,118.75,8431.25,Yes,No internet service,No,No internet service,No,No,No internet service,No internet service,No
CUST04413,Female,0,Yes,Yes,24,Yes,DSL,One year,Electronic check,104.41,2505.84,No,No,No internet service,No internet service,No,No,No internet service,No,Yes
CUST04414,Male,0,No,No,22,Yes,Fiber optic,One year,Electronic check,24.74,544.28,No,No internet service,No,Yes,No internet service,Yes,Yes,Yes,Yes
CUST04415,Female,0,Yes,No,29,Yes,DSL,Month-to-month,Bank transfer (automatic),89.33,2590.57,No,Yes,No internet service,No internet service,Yes,No internet service,No internet service,No,Yes
CUST04416,Male,1,No,No,10,Yes,No internet service,Month-to-month,Mailed check,69.26,692.6,No,No internet service,No,Yes,Yes,No,Yes,No internet service,No
CUST04417,Male,0,Yes,No,34,Yes,No internet service,Month-to-month,Bank transfer (automatic),70.1,2383.4,Yes,No,No internet service,No internet service,No,Yes,No internet service,No internet service,No
CUST04418,Female,0,Yes,Yes,26,Yes,DSL,Month-to-month,Mailed check,118.75,3087.5,Yes,No internet service,No internet service,No,Yes,No,No internet service,Yes,No
CUST04419,Female,0,Yes,No,66,Yes,DSL,Month-to-month,Bank transfer (automatic),49.44,3263.04,No,Yes,Yes,No internet service,No,Yes,Yes,No,Yes
CUST04420,Female,0,No,No,46,No,Fiber optic,Month-to-month,Bank transfer (automatic),79.84,3672.64,No,Yes,Yes,No internet service,No,Yes,No internet service,No,No
CUST04421,Female,0,Yes,Yes,49,Yes,DSL,Month-to-month,Mailed check,87.05,4265.45,Yes,No,No,Yes,No internet service,No,Yes,Yes,No
CUST04422,Male,1,Yes,No,7,No,Fiber optic,Two year,Mailed check,43.15,302.05,No,No,No internet service,No,No internet service,No,No,No,No
CUST04423,Male,0,Yes,No,54,Yes,DSL,One year,Electronic check,18.25,985.5,No,No,No,Yes,No internet service,Yes,Yes,No,No
CUST04424,Male,0,No,No,41,No,DSL,One year,Mailed check,24.12,988.92,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No
CUST04425,Female,0,Yes,Yes,66,Yes,Fiber optic,Month-to-month,Mailed check,71.65,4728.9,No,No internet service,No,No,Yes,No,No internet service,No internet service,No
CUST04426,Male,1,No,Yes,19,Yes,DSL,Month-to-month,Mailed check,90.89,1726.91,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes
CUST04427,Female,0,Yes,Yes,44,Yes,No internet service,Month-to-month,Credit card (automatic),80.23,3530.12,No,No,No internet service,No internet service,Yes,No internet service,No,No,Yes
CUST04428,Male,1,Yes,No,34,Yes,DSL,Month-to-month,Credit card (automatic),79.87,2715.58,Yes,No internet service,No internet service,Yes,No internet service,Yes,Yes,Yes,Yes
CUST04429,Male,0,No,No,19,Yes,DSL,Month-to-month,Credit card (automatic),74.03,1406.57,No,No internet service,No internet service,Yes,No,No internet service,Yes,No,No
CUST04430,Female,0,No,Yes,23,Yes,No internet service,Two year,Mailed check,39.2,901.6,No,No,No internet service,No,No,Yes,Yes,No internet service,Yes
CUST04431,Male,0,Yes,No,56,Yes,Fiber optic,One year,Bank transfer (automatic),63.17,3537.52,No,No internet service,No,No internet service,No internet service,No internet service,No,No internet service,No
CUST04432,Female,0,No,No,54,Yes,Fiber optic,Month-to-month,Mailed check,82.84,4473.36,Yes,No,No internet service,No,No,No internet service,No,Yes,Yes
CUST04433,Male,0,No,No,8,Yes,DSL,Month-to-month,Electronic check,78.14,625.12,No,No,Yes,No internet service,No internet service,Yes,No,Yes,No
CUST04434,Male,0,Yes,No,15,No,Fiber optic,Two year,Mailed check,113.18,1697.7,No,No,No,No internet service,Yes,No internet service,No internet service,No,Yes
CUST04435,Female,0,No,Yes,54,Yes,Fiber optic,Month-to-month,Electronic check,46.53,2512.62,Yes,No internet service,Yes,No internet service,No internet service,Yes,Yes,No,Yes
CUST04436,Male,0,Yes,Yes,71,Yes,DSL,Month-to-month,Electronic check,47.09,3343.39,Yes,No,Yes,Yes,No internet service,No,No internet service,Yes,No
